4,3855, 2,4380, 1,0449, 9,0796
5,3290, 2,4424, 1,0298, 10,0650
4,0666, 2,5584, 1,0264, 11,8029
5,0739, 2,4209, 1,0161, 9,4955
5,6464, 2,4272, 1,0220, 9,9563
5,6454, 2,4224, 1,0478, 10,6424
4,9750, 2,4394, 1,0195, 9,5389
5,4435, 2,4233, 1,0181, 9,9280
5,4752, 2,4370, 1,0439, 9,9339
5,5479, 2,4492, 1,0332, 10,2108
5,2744, 2,4404, 1,0429, 9,7549
4,3274, 2,5989, 1,0381, 11,8833
5,0179, 2,4433, 1,0619, 9,9734
4,9584, 2,4375, 1,5700, 10,4615
4,5400, 2,4389, 1,0312, 9,2420
5,2997, 2,5628, 1,0366, 10,2133
4,9481, 2,4346, 1,0186, 9,9090
5,1573, 2,4346, 1,0190, 9,8895
5,1783, 2,4609, 1,0327, 10,0256
5,0978, 2,4565, 1,0639, 10,0119
4,0232, 2,4975, 1,0546, 12,2529
4,5693, 2,4755, 1,0698, 9,3956
5,1368, 2,4404, 1,0371, 9,9846
5,1934, 2,4653, 1,1195, 10,2898
4,8063, 2,4302, 1,0190, 9,4726
5,4840, 2,4404, 1,0195, 9,9900
5,4294, 2,4643, 1,0205, 10,0280
5,4518, 2,4253, 1,0176, 10,0855
5,3017, 2,9324, 1,0434, 10,3069
3,9354, 2,8651, 1,0590, 12,1403
4,7697, 2,4545, 1,0346, 9,3205
5,3816, 2,4336, 1,0449, 9,9456
5,4133, 2,4375, 1,0225, 9,7876
5,6103, 2,4531, 1,0332, 10,0129
5,4709, 2,4326, 1,0273, 9,9919
5,5620, 2,4336, 1,0220, 9,9422
5,6893, 2,4282, 1,0288, 10,2021
5,4757, 2,4267, 1,0205, 9,7359
3,9505, 2,4467, 1,0381, 11,4381
5,3860, 2,4385, 1,0342, 10,2747
5,1510, 2,4970, 1,0449, 9,7671
5,3295, 2,4331, 1,0766, 10,6229
4,6980, 2,4472, 1,6963, 9,7276
5,0271, 2,5057, 1,0278, 9,3858
5,6678, 2,4360, 1,0327, 9,9397
5,6966, 2,4560, 1,0522, 10,0007
5,6571, 2,4419, 1,0351, 9,9709
4,1655, 2,4331, 1,0190, 11,2075
5,7283, 2,4409, 1,0234, 10,0324
5,6366, 2,4360, 1,0268, 9,9553
5,7429, 2,4521, 1,0254, 10,2079
5,4377, 2,4341, 1,0249, 9,7935
5,6635, 2,4258, 1,0181, 9,9227
5,7678, 2,4365, 1,0200, 9,9685
5,7693, 2,4180, 1,0181, 9,9895
5,7571, 2,4292, 1,0200, 10,5175
3,7935, 2,4336, 1,0361, 11,6576
5,2227, 3,0202, 1,0351, 10,5468
4,7073, 2,4589, 1,0342, 9,5419
5,0349, 2,4467, 1,0541, 10,4776
4,5976, 2,4346, 1,0322, 10,1240
4,4635, 2,6515, 1,0361, 9,3844
5,0052, 2,4633, 1,0205, 9,4312
5,6576, 2,4589, 1,0190, 10,0797
5,5099, 2,4492, 1,0268, 9,9729
4,0154, 2,4580, 1,0190, 11,2953
5,6147, 2,4277, 1,0283, 9,9305
5,6440, 2,4272, 1,0239, 9,9982
5,6952, 2,4228, 1,0210, 9,9797
5,6913, 2,4141, 1,0234, 9,9714
5,6766, 2,4414, 1,0966, 10,5882
5,0652, 2,5053, 1,0400, 9,9514
5,0998, 3,1216, 1,0376, 10,6199
4,5069, 2,4765, 1,0346, 9,3795
3,8466, 2,4565, 1,0429, 11,5318
5,3470, 2,4394, 1,0337, 10,0173
5,4002, 2,5643, 1,0507, 10,1182
5,1822, 2,4467, 1,0483, 9,8144
5,3236, 2,4506, 1,0463, 10,1733
5,1437, 2,5682, 1,0537, 10,2552
4,9038, 2,4467, 1,0395, 9,6618
5,0291, 2,4506, 1,0361, 9,9807
5,0174, 2,4311, 1,0439, 10,1543
4,5844, 2,4482, 1,0264, 11,4508
5,4133, 2,4609, 1,0361, 10,0928
5,2622, 2,4331, 1,0278, 9,9085
5,4245, 2,4326, 1,5949, 10,6799
4,7146, 2,5560, 1,0600, 9,5331
5,1559, 2,4380, 1,0288, 9,5940
5,5767, 2,4482, 1,0936, 10,3279
5,2051, 2,4331, 1,0249, 9,7798
5,4250, 2,4565, 1,0312, 9,8661
3,8969, 2,4740, 1,0322, 11,5142
5,3694, 2,4326, 1,0293, 9,8861
5,5079, 2,4365, 1,0303, 9,9724
5,5030, 2,4672, 1,0371, 9,8973
5,6059, 2,4502, 1,0259, 10,3732
5,2032, 2,4424, 1,0239, 9,9383
5,2007, 2,4385, 1,0234, 9,9422
5,2427, 2,4502, 1,0922, 10,4683
4,7321, 2,4380, 1,0327, 9,4131
4,3304, 4,1226, 1,0327, 16,4375
5,1412, 2,6403, 1,0751, 11,1290
4,1914, 9,1035, 1,0707, 15,6096
3,6258, 2,5096, 1,0712, 8,3409
4,5171, 2,4755, 1,0434, 9,8768
5,3836, 2,6218, 1,0459, 10,1045
5,2695, 2,4887, 1,0527, 9,8671
5,3811, 2,4653, 1,0449, 9,9417
5,4377, 2,4799, 1,0498, 10,0431
1,2160, 7,2213, 1,0307, 16,2425
5,6293, 2,4272, 1,0317, 9,9817
5,6571, 2,4360, 1,0322, 9,9475
5,7273, 2,4414, 1,0307, 9,9339
0,8206, 2,4560, 1,1609, 5,1910
5,5772, 2,4565, 1,0220, 10,1660
5,4431, 2,4711, 1,0229, 9,8056
5,5913, 2,5345, 1,0537, 10,6882
4,7594, 2,8163, 1,0283, 9,6862
4,4323, 2,4667, 1,0649, 11,6800
5,1822, 2,4389, 1,0332, 9,5867
5,5937, 2,4248, 1,0195, 9,8695
5,7459, 2,4189, 1,0288, 10,0709
5,6449, 2,4272, 1,0186, 9,8598
5,7932, 2,4541, 1,0429, 10,2616
5,4874, 2,4404, 1,0307, 9,9183
5,6181, 2,4399, 1,0332, 9,9851
5,6074, 2,4350, 1,0605, 10,4239
4,1036, 2,4482, 1,0576, 11,4889
5,4318, 2,4916, 1,0376, 10,2391
5,1539, 2,4331, 1,0200, 9,8203
5,3465, 2,4341, 1,0234, 9,7164
5,6259, 2,7647, 1,0298, 10,2313
5,3095, 2,4506, 1,0220, 9,6647
5,6878, 2,4594, 1,0283, 10,0192
5,6049, 2,4321, 1,0215, 9,8988
5,7468, 2,4628, 1,0254, 10,1635
4,4093, 2,6291, 1,0376, 11,5283
5,3334, 2,4399, 1,0332, 9,8398
5,5006, 2,4482, 1,0239, 9,9583
5,5225, 2,4248, 1,0166, 9,7769
0,8333, 2,4487, 1,0215, 5,0452
5,7049, 2,4209, 1,0225, 9,9188
0,8191, 2,4209, 1,0176, 4,9706
0,8650, 2,4448, 1,0278, 5,0613
5,7785, 2,4326, 1,0288, 10,1455
4,7307, 2,4872, 9,2176, 19,6972
2,1732, 2,3663, 1,0029, 6,3861
0,8425, 2,4526, 1,0020, 5,0271
5,7912, 2,3614, 1,0025, 9,9227
0,8645, 2,3590, 1,0098, 5,0320
5,7576, 2,3619, 1,0010, 10,0046
5,7595, 2,3487, 1,0000, 10,0924
5,6669, 2,3960, 1,0434, 10,1967
5,3894, 2,3692, 1,0093, 9,8066
3,8852, 2,3643, 1,0069, 11,3899
5,5216, 2,3629, 1,0049, 9,8115
5,7298, 2,3551, 1,0088, 10,0241
5,6864, 2,3507, 1,0015, 10,0158
5,6737, 2,4097, 1,0624, 10,4615
5,1047, 2,3697, 1,8075, 12,5967
2,3999, 2,4506, 1,7856, 9,6686
2,8188, 2,5014, 1,1439, 8,2448
4,4986, 2,4355, 1,0186, 9,2312
4,4264, 2,4326, 1,0210, 11,2056
5,7108, 2,4458, 1,0278, 10,0368
5,6201, 2,4233, 1,0205, 9,8832
5,7683, 2,4531, 1,0332, 10,0792
5,6035, 2,4311, 1,0210, 9,9119
5,7688, 2,4784, 1,0410, 10,1514
5,5357, 2,4219, 1,0190, 9,7705
0,8284, 2,4267, 1,0220, 5,1910
5,5937, 2,4604, 1,0454, 10,1557
3,7677, 2,4443, 1,0605, 11,6288
5,2665, 2,4326, 1,0342, 9,7505
5,5576, 2,4170, 1,0181, 10,1323
5,4041, 2,9880, 1,0273, 10,5244
4,8272, 2,4643, 1,0429, 9,4438
5,3826, 2,4823, 1,0385, 9,9948
5,3699, 2,4857, 1,0395, 10,5322
4,8019, 2,5014, 1,0551, 10,6185
4,1402, 2,4794, 1,0839, 8,9987
4,5186, 2,4584, 1,0746, 11,8263
5,0110, 2,4580, 1,0405, 9,6920
5,3007, 2,4706, 1,0420, 10,0846
5,2524, 2,4677, 1,0522, 10,2001
5,0315, 2,4584, 1,0259, 9,6725
5,3134, 2,4545, 1,0259, 10,0202
5,3138, 2,5477, 1,0273, 10,0217
5,3036, 2,4355, 1,0254, 9,8539
5,4343, 2,4243, 1,0225, 10,0285
2,8305, 2,6793, 1,0205, 22,0216
4,8535, 2,3902, 1,0200, 9,4170
5,4557, 2,6169, 1,0990, 10,2191
5,2110, 2,4648, 1,0132, 9,7822
5,4348, 2,3780, 1,0254, 9,9373
5,4348, 2,6403, 1,0069, 9,9963
5,4226, 2,3638, 1,0059, 9,8978
5,5445, 2,3624, 1,0029, 9,9119
5,6269, 2,3560, 1,0147, 10,0729
4,2889, 2,7213, 1,0225, 11,9916
4,8575, 2,3990, 1,0166, 10,0187
4,8209, 2,3843, 1,0132, 9,5092
5,3065, 2,6091, 1,0132, 9,8910
5,4099, 2,3682, 1,0117, 9,8617
5,5908, 2,7325, 1,0200, 10,5634
4,9789, 2,4472, 1,0459, 9,5653
5,3758, 2,4228, 1,0259, 9,7564
5,6903, 2,4282, 1,1390, 10,3181
3,8057, 2,4267, 1,0254, 11,4611
5,4475, 2,4189, 1,0171, 10,0036
5,4826, 2,4619, 1,0571, 10,4571
4,9233, 2,4297, 1,0507, 9,8373
5,1081, 2,4438, 1,0415, 9,7028
5,3860, 2,4667, 1,0424, 10,2040
5,1568, 2,4506, 1,0273, 9,7627
5,4192, 2,4511, 1,0541, 10,0543
5,2948, 2,4419, 1,0415, 9,9319
4,2748, 2,5116, 1,0390, 11,7273
5,1300, 2,5121, 1,0449, 10,1596
4,6419, 2,4599, 1,0288, 9,4497
5,5055, 2,5131, 1,0459, 10,4420
5,0481, 2,4604, 1,0342, 10,0597
5,0052, 2,4419, 1,0322, 9,8690
5,1022, 2,4892, 1,0634, 9,8866
5,1588, 2,4355, 1,0278, 10,0026
5,2602, 2,4360, 1,0190, 9,8651
3,7179, 2,4370, 1,0537, 11,5864
5,3163, 2,4497, 1,0317, 9,9295
5,3865, 2,4389, 1,0215, 9,9295
5,4304, 2,4214, 1,0186, 9,9646
5,5186, 2,4185, 1,0220, 9,9739
5,4938, 2,4214, 1,0195, 9,8666
5,6118, 2,4253, 1,0273, 9,8573
5,7488, 2,4365, 1,0478, 10,2830
5,1047, 2,3951, 1,0171, 20,0946
4,3089, 2,3580, 1,0288, 11,4108
5,4318, 2,3697, 1,0015, 9,8149
5,6054, 2,3682, 1,0044, 10,0202
5,5971, 2,3780, 1,0093, 10,0646
5,5147, 2,3702, 1,0064, 9,8398
5,6649, 2,4253, 1,0117, 10,3006
5,2968, 2,3721, 1,0117, 9,8885
5,4957, 2,3721, 1,0171, 10,0104
5,4050, 2,3546, 1,0039, 9,7330
4,4084, 2,3760, 1,0166, 11,4060
5,5230, 2,3595, 1,0034, 9,6725
0,8552, 2,3521, 1,0049, 5,1164
5,7693, 2,3765, 1,0078, 10,1319
5,4860, 2,7096, 1,0215, 10,0670
5,4606, 2,4623, 1,0254, 9,7593
5,6376, 2,4253, 1,0205, 9,8973
5,7941, 2,4428, 1,0761, 10,4581
5,2178, 2,4453, 1,0351, 9,7935
3,6984, 2,4419, 1,0229, 11,3328
5,5752, 2,4570, 1,0327, 10,2474
5,3095, 2,4502, 1,0186, 9,6891
5,6137, 2,4258, 1,0195, 9,8910
5,7264, 2,4346, 1,0186, 9,9324
5,7722, 2,5677, 1,0312, 10,6268
5,0827, 2,9392, 1,2146, 10,9871
4,0783, 2,4838, 1,0303, 8,5398
5,5328, 2,4716, 1,0205, 9,9032
3,8296, 2,9012, 1,0761, 12,1978
4,6497, 2,4375, 1,0215, 9,1020
5,5576, 2,4355, 1,0229, 9,9110
5,6518, 2,4209, 1,0234, 10,3084
5,3134, 2,4404, 1,0229, 9,8305
5,4465, 2,4355, 1,0195, 9,7486
5,7356, 2,4194, 1,0264, 9,9490
5,7966, 2,4282, 1,0200, 9,9982
5,7668, 2,4536, 1,0342, 10,2674
4,2753, 2,4326, 1,0229, 11,3279
5,5840, 2,4443, 1,0332, 10,2445
5,2578, 2,4346, 1,0225, 9,5623
5,7644, 2,4370, 1,0317, 10,3069
5,4236, 2,4604, 1,0424, 10,3800
5,0447, 2,4228, 1,0181, 9,5711
5,4840, 13,4120, 1,1663, 23,5829
1,7938, 2,3824, 1,0717, 7,4066
4,3128, 2,4019, 1,0249, 9,8705
4,5810, 2,4053, 1,0098, 11,3645
5,5377, 2,3955, 1,0156, 9,9783
5,5099, 2,3687, 1,0103, 9,8417
5,6635, 2,4936, 1,0356, 10,6853
4,9525, 2,4628, 1,0112, 9,4317
5,5303, 2,3604, 1,0039, 9,9085
5,6396, 2,3697, 1,0069, 10,1460
5,4626, 2,3575, 1,0069, 9,8481
5,5703, 2,3868, 1,0073, 10,1528
4,0129, 2,3717, 1,0108, 11,3699
5,5455, 2,3560, 1,0103, 9,9158
5,6366, 2,3648, 1,0195, 9,8802
5,6444, 2,4346, 1,0961, 20,3193
5,3524, 2,4350, 1,0264, 9,8798
5,4611, 2,4302, 1,0254, 10,1026
5,3787, 2,4272, 1,0264, 9,9719
5,3582, 2,4326, 1,0385, 9,9168
5,3928, 2,4628, 1,0483, 10,3576
3,7564, 2,4555, 1,0507, 11,7990
5,0544, 2,4438, 1,0659, 9,9105
5,0808, 2,4448, 1,0288, 9,7793
5,3738, 2,4253, 1,0268, 9,9758
5,4006, 2,4253, 1,0205, 9,9080
5,5089, 2,7764, 1,1507, 10,3269
5,0661, 2,4511, 1,0410, 9,5531
5,5406, 2,4399, 1,0181, 9,9485
5,5747, 2,4428, 1,0229, 9,8827
3,9188, 2,4307, 1,0249, 11,1890
5,7468, 2,4302, 1,0190, 9,9329
5,8024, 2,4536, 1,0522, 10,1119
5,6518, 2,4897, 1,0288, 9,9982
5,6415, 2,4463, 1,0210, 10,3952
5,2236, 2,4316, 1,0186, 9,7281
5,4723, 2,4180, 1,0288, 9,8656
5,6347, 2,4258, 1,0312, 10,4351
5,0935, 2,4784, 1,0366, 10,0256
4,5717, 2,4438, 1,0634, 11,8224
5,0120, 2,4609, 1,0410, 9,8481
5,1393, 2,4277, 1,0468, 9,7891
5,3631, 2,4765, 1,0561, 10,3761
4,9204, 2,4258, 1,0166, 9,5657
5,4489, 11,9950, 1,0112, 19,4933
0,9020, 2,4131, 1,0385, 5,7980
5,0491, 2,3692, 1,0161, 9,7676
5,2880, 2,3741, 1,0054, 9,8690
3,9807, 2,3521, 1,0039, 11,3245
5,5035, 2,3653, 1,0049, 10,0197
5,6030, 2,3648, 1,0034, 9,9802
5,5216, 2,4038, 1,0205, 10,2542
5,2934, 2,3882, 1,0069, 9,8525
5,4455, 2,5291, 1,0034, 10,0724
5,3582, 2,3526, 1,0259, 9,8144
5,5211, 2,3877, 1,0190, 9,8866
5,4211, 2,3960, 1,0288, 10,0363
4,3074, 2,3668, 1,0225, 11,4932
5,3680, 2,7647, 1,0576, 10,6633
4,7000, 2,4458, 1,0351, 9,7598
4,9199, 2,4721, 1,0298, 9,7462
5,1066, 2,4302, 1,0234, 9,9436
5,1437, 2,4604, 1,0273, 9,7462
5,4470, 2,4253, 1,0244, 9,7647
5,6898, 2,4180, 1,0186, 9,9100
0,8289, 2,4165, 1,0624, 5,1539
4,5571, 2,4277, 1,0229, 11,3143
5,6332, 2,4248, 1,0190, 10,0314
5,5659, 2,4682, 1,0176, 10,2313
4,7238, 2,4619, 1,0259, 9,9973
5,3007, 2,5106, 1,0259, 9,9149
5,3295, 2,4253, 1,0215, 10,0412
5,3060, 2,4731, 1,0342, 9,8237
5,4236, 2,8173, 1,0507, 10,3786
