5,6254, 2,4687, 1,0312, 10,0831
5,5835, 2,4677, 1,0307, 9,9861
5,3056, 2,4653, 1,0249, 11,2002
5,7122, 2,4575, 1,0249, 9,9739
5,7069, 2,4862, 1,0303, 10,5551
5,0076, 2,4760, 1,0288, 11,6468
5,2997, 2,4506, 1,0268, 9,8622
5,4401, 2,4623, 1,0288, 10,0221
5,6464, 2,4628, 1,0268, 11,5576
5,4070, 2,4750, 1,0312, 10,2089
5,1056, 2,4809, 1,0673, 9,9592
5,3670, 4,1714, 1,0220, 13,2013
3,7072, 2,4350, 1,0268, 8,4384
5,1997, 2,3897, 1,0225, 10,0075
4,9135, 2,4141, 1,0132, 11,4713
5,3821, 2,3926, 1,0385, 10,2981
5,0817, 2,4082, 1,0605, 9,8676
5,7054, 2,3994, 1,0108, 11,6688
5,2709, 2,3790, 1,0273, 9,7671
5,4899, 2,3994, 1,0522, 10,2089
5,3060, 2,4121, 1,0215, 11,5542
5,3358, 2,3999, 1,0268, 9,9451
5,4333, 2,3965, 1,0229, 10,0938
4,9789, 2,4087, 1,0312, 11,6254
5,2690, 2,4209, 1,3648, 10,2815
4,9438, 2,4823, 1,0346, 9,6018
5,4260, 2,5165, 1,0468, 11,7780
5,0564, 2,4940, 1,0668, 9,9690
5,0842, 2,4770, 1,0249, 9,5926
4,7131, 2,4648, 1,0332, 11,2192
5,7444, 2,4584, 1,0264, 9,9558
5,7054, 2,4560, 1,0288, 9,9812
4,9715, 2,4584, 1,0254, 11,1792
5,7888, 2,4701, 1,0546, 10,5960
5,0827, 2,4623, 1,0400, 9,8934
4,9730, 2,4926, 1,0644, 11,8024
5,0856, 2,4818, 1,0546, 10,0148
5,0193, 2,4755, 3,1689, 12,1866
5,6561, 2,4321, 1,0278, 11,7600
5,1973, 2,4233, 1,0327, 9,8729
5,1963, 2,4048, 1,0229, 9,8466
5,1559, 2,3912, 1,0283, 11,6288
5,2661, 2,4511, 1,0273, 10,0894
5,1032, 2,3970, 1,0093, 9,8271
5,8083, 2,3936, 1,0073, 11,5849
5,3085, 2,3834, 1,0108, 9,9241
5,3641, 2,3921, 1,0093, 10,0017
5,2548, 2,3907, 1,0073, 11,5166
5,4016, 2,3751, 1,0112, 9,8881
5,4904, 2,4092, 1,0254, 10,1406
4,8214, 2,9709, 1,0415, 12,2997
4,6190, 2,4745, 1,0429, 9,4551
5,1754, 2,4706, 1,0429, 9,9037
5,5289, 2,5092, 1,1073, 12,1842
4,6878, 2,5194, 1,0561, 9,5506
5,1134, 2,5018, 1,0327, 9,7384
4,9789, 2,7286, 1,0566, 11,7785
5,0598, 2,4550, 1,0307, 9,7271
5,3836, 2,4648, 1,0332, 9,7847
5,2817, 2,4614, 1,0415, 11,2738
5,6244, 2,4916, 1,0390, 10,0782
5,5269, 2,4784, 1,0566, 10,1723
4,8370, 2,4897, 1,0327, 11,5878
5,3358, 4,3104, 1,0273, 11,7034
3,5989, 2,4219, 1,0234, 8,1614
5,3138, 2,4477, 1,0142, 11,3826
5,5357, 2,4146, 1,0239, 10,0221
5,4884, 2,4750, 1,0190, 10,0080
5,7307, 2,4033, 1,0215, 11,7214
5,2036, 2,3951, 1,0137, 9,6091
5,5552, 2,3868, 1,0186, 10,1596
5,2514, 2,4648, 1,0512, 12,0437
4,7970, 2,4019, 1,0161, 9,5438
5,2558, 2,4131, 1,0278, 10,5239
5,3743, 2,4194, 1,0259, 11,4323
5,4231, 2,4272, 1,0468, 10,1221
5,3358, 2,7583, 1,0439, 10,2742
5,2280, 2,5326, 1,0629, 11,7702
5,1237, 2,5457, 1,0629, 9,8583
5,2193, 2,5477, 1,0385, 9,9490
4,8223, 2,4818, 1,0483, 11,5454
5,2685, 2,4760, 1,0259, 9,6837
5,6630, 2,4726, 1,0283, 10,0319
5,1017, 2,4638, 1,0381, 11,2221
5,7005, 2,4584, 1,0381, 10,0334
5,6547, 2,4672, 1,0293, 9,9607
5,3173, 2,4541, 1,0264, 11,6980
5,1593, 2,5384, 1,0322, 10,2445
4,9423, 2,4682, 1,0298, 9,5862
4,7682, 4,3547, 1,0234, 13,4485
3,4322, 2,3887, 1,0424, 7,9606
5,4879, 2,4697, 1,0405, 10,3766
5,6688, 2,4214, 1,0488, 11,7775
5,0471, 2,4087, 1,0190, 9,6823
5,4299, 2,3916, 1,0259, 9,9202
5,0262, 2,3941, 1,0108, 11,3031
5,6420, 2,4180, 1,0078, 10,0441
5,5245, 2,3999, 1,0083, 10,1041
5,4684, 2,3887, 1,0083, 11,1695
5,6820, 2,4077, 1,0161, 10,0280
5,6459, 2,3990, 1,0093, 10,1514
